text_content,text_length,emotion,misspellings,label,source
"The FBI targeted a woman and searched her home because she ""protested local school board, elections.""",16,disgust,3,0,politifact_json
"""What Trump is alleged to have done is actually no different than what Barack Obama did in April last year when he made it known that he didn’t want Hillary prosecuted.""",31,disgust,4,0,politifact_json
"""Unemployment insurance kept more than 620,000 children out of poverty in 2012.""",12,sadness,3,0,politifact_json
"Says Virginia Republican ""Scott Taylor has been convicted in at least four different courts across the country, at times failing to even appear, and having a warrant issued for his arrest.""",31,anger,1,0,politifact_json
"""80% of the world’s population lives in countries where religious liberty is in significant danger or even completely outlawed.""",19,fear,3,0,politifact_json
"""There was no violence on the Senate side, in terms of the chamber.""",13,anger,2,0,politifact_json
Increasing the bottle deposit to 10 cents on a case of water bottles could literally double the price of that product in the store.,24,neutral,0,0,politifact_json
"""Woodrow Wilson borrowed $30 billion to fund World War I in 1917. That money has not been paid back. And we are still paying interest on it.""",27,neutral,2,0,politifact_json
"""While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work, we don’t have a super PAC, and quite frankly, we don’t want one that spends millions to spew out lies and distortions.""",40,disgust,5,0,politifact_json
"Chris Christie ""has not increased the taxes on anyone.""",9,neutral,2,0,politifact_json
"""Did you know that in 2013 over 50 percent of all babies born in Oregon were Hispanic?""",17,surprise,2,0,politifact_json
"Quotes actor Will Smith as saying: ""I’m not afraid to say that Trump and his supporters are ba…""",18,fear,4,0,politifact_json
"""Hillary ignored multiple requests for security, didn’t respond for 13 hours, & let 4 Americans die in Benghazi. Trump rushed in reinforcements, threatened to destroy Iran, & made sure no lives were lost in Baghdad.""",35,fear,4,0,politifact_json
"""By 2040, 70% of the population is expected to live in just 15 states.""",14,neutral,2,1,politifact_json
"""Shredded Pennsylvania Mail in ballot Applications were discovered in a trailer.
The applications were for @realDonaldTrump.""",16,fear,3,0,politifact_json
"Republican ideas on health care don’t give people ""an option to even enroll in something that they can afford.""",19,neutral,3,1,politifact_json
"Says Donald Trump ""won Arizona.""",5,neutral,2,0,politifact_json
"We’ve broken ""by millions"" the all-time record for votes in a GOP presidential primary election.",15,neutral,6,0,politifact_json
"""Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.""",13,disgust,3,1,politifact_json
"""Joe Biden is on a two-week vacation. Kamala Harris has been nonexistent since Inauguration Day. Jen Psaki is taking a break from her duties as press secretary for one week.""",30,sadness,5,0,politifact_json
The White House had a live video feed of the Benghazi attacks as they occurred.,15,neutral,0,0,politifact_json
"Independent groups behind ads attacking Democratic candidates are ""front groups for foreign-controlled companies.""",13,disgust,3,0,politifact_json
"Kohl’s Department Stores in 2012 ""announced the creation of 3,000 new jobs.""",12,neutral,4,0,politifact_json
"In 2005 or 2006 U.S. Sen. Chuck Schumer ""voted for the wall.""",12,disgust,5,0,politifact_json
"""Pardons — Obama: 1,927, Trump: 26. And Trump is abusing that power?""",12,neutral,4,0,politifact_json
"Says if you donate blood, ""they HAVE to test you"" for coronavirus.",12,neutral,3,0,politifact_json
"Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program, ""but he proposed a $500 billion highway system, and they're going to put $30 billion"" into roads and bridges.",32,neutral,3,1,politifact_json
"""Texas medical professional: Migrants quarantined with UNKNOWN disease.""",8,neutral,2,0,politifact_json
"""Right now in Ohio 200,000 people are getting opioid treatment because they have insurance under the Affordable Care Act.""",19,neutral,3,1,politifact_json
"Says Scott Walker ""wants state taxpayers to dole out up to $250 million annually in incentives"" to Foxconn ""to lure a manufacturing plant to Wisconsin that he claims will generate $181 million in tax revenue.""",35,neutral,3,0,politifact_json
"Says Bernie Sanders was indifferent to Russia's annexation of Crimea because he felt ""they have a lot of Russians anyway.""",20,disgust,3,0,politifact_json
"""A ‘gerrymander’ is by definition and common understanding, a strange looking ‘monster’ drawing. This map is clearly not that.""",19,fear,4,0,politifact_json
"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""",26,neutral,4,1,politifact_json
"Says Missouri Democratic Senate candidate Jason Kander is ""attending fancy dinners all over the country.""",15,neutral,3,0,politifact_json
"""Only about a third"" of Texans who enroll in college graduate.",11,neutral,2,1,politifact_json
"""All of the records, as far as I know, about what we did with health care, those are already available.""",20,neutral,2,0,politifact_json
"Says he has ""always"" believed ""in a woman’s right to choose.""",11,neutral,3,0,politifact_json
"""Obama's Ten Point Plan to 'Change' the Second Amendment…Ban use of firearms for home defense.""",15,anger,5,0,politifact_json
"""Many"" of the founding fathers were ""very actively involved"" in cockfighting.",11,neutral,2,0,politifact_json
"The Florida Department of Agriculture’s website FreshFromFlorida.com can be used ""to get a permit to carry a loaded hidden gun without ever leaving your house.""",25,neutral,4,0,politifact_json
"The only budget Ted Cruz ""ever voted for in his time in the Senate is a budget that cut defense spending by more than Barack Obama proposes we cut it.""",30,neutral,2,0,politifact_json
"Says Oprah Winfrey’s house ""has been seized and they are excavating the property and digging up the tunnels!""",18,anger,3,0,politifact_json
"""FACT: Less than 1% of the trash in the ocean is from the United States.""",15,neutral,2,0,politifact_json
"Embryonic stem cell research is at a ""dead end, with no one good example of a successful treatment.""",18,sadness,2,0,politifact_json
"Says Paul Ryan ""is still endorsing Trump.""",7,neutral,2,1,politifact_json
"Says Bill Clinton ""gave nukes to North Korea,"" Barack Obama ""gave nukes to Iran,"" and Hillary Clinton ""gave uranium to Russia.""",21,disgust,2,0,politifact_json
"Says Jeb Bush ""doesn't believe in a path to citizenship. If he did at one time, he no longer does.""",20,neutral,4,1,politifact_json
"""An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.""",20,neutral,2,0,politifact_json
"Says Facebook is removing the share button from ""Pro-Trump posts.""",10,neutral,3,0,politifact_json
"Says direct shipment of wine ""makes underage drinking as simple as a mouse click.""",14,neutral,2,0,politifact_json
"""Taxpayers are paying a fortune for the use of Air Force One on the campaign trail"" by President Barack Obama and Hillary Clinton.",23,neutral,2,1,politifact_json
"Says his parents ""came to America following Fidel Castro's takeover"" of Cuba.",12,sadness,3,0,politifact_json
"Says ""Having organizations parading as being social welfare organizations and then being involved in the political combat harkens back to why the statute a hundred years ago said that they were prohibited.""",32,neutral,2,0,politifact_json
"Kathy Barnette ""pretends she's America First, but repeatedly attacked President Trump.""",11,anger,4,0,politifact_json
"The shooting at an elementary school in Uvalde County, Texas, was a false flag.",14,disgust,1,0,politifact_json
"AARP backed ""federal funding for Planned Parenthood.""",7,neutral,3,0,politifact_json
"""Bad math (is) driving Wisconsin’s exploding positive test rate.""",9,disgust,3,0,politifact_json
Says President Joe Biden fell asleep during a meeting with Israel’s prime minister.,13,sadness,1,0,politifact_json
"""In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.""",19,neutral,2,0,politifact_json
The decision to remove Chick-fil-A from Emory University was based solely on student feedback.,14,neutral,1,0,politifact_json
"""Paris police beat a woman for shopping at a mall with no vaccine passport.""",14,disgust,2,0,politifact_json
"Wisconsin’s laws ""ranked the worst in the world for mining investment.""",11,disgust,3,0,politifact_json
"""Infection rates in Allegany, Cattaraugus and Chautauqua counties have consistently been among the lowest in the state.""",17,neutral,4,1,politifact_json
"""The federal government is now on track"" for the second-largest budget deficit ""in 65 years.""",15,neutral,3,1,politifact_json
"Says he saw videotape ""of the people taking the money off the plane"" to pay ransom to Iran for hostages.",20,disgust,2,0,politifact_json
"""Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.""",15,neutral,3,1,politifact_json
"TriMet is ""spending 4.2 million in fed funds to save $168K per year.""",13,neutral,4,1,politifact_json
"The media ""widely overlooked"" comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.",25,fear,2,0,politifact_json
