clean_text,label,emotion
royal fan think charles n't harry 's real father diana 's ex lover something say,0,neutral
camilla warned meghan markle marrying prince harry,0,fear
jimmy fallon felt heartfelt message,0,sadness
ellen degeneres portia de rossi home,1,joy
maroon playing super bowl halftime show look like,1,neutral
johnny galecki helped sara gilbert name son roseanne,1,neutral
new prince album 'piano microphone announced singer 's th birthday,1,joy
ben affleck reportedly begging jennifer garner second shot love go back,0,sadness
surrogate mother compensation,0,disgust
testimony submitted congressional oversight panel 's hearing tarp impact financial stability,1,fear
beyonce reject kim kardashian baby gift report,0,sadness
jimmy kimmel asks bachelorette rachel lindsay juicy question lie detector test,1,neutral
prince george played sheep school nativity play prince william reveals,1,disgust
jessica simpson stumble hubby 's birthday dinner,0,fear
bobbi kristina brown sings adele video shared two year death,1,sadness
bachelor nation reacts dean unglert 's unforgettable hometown date rachel lindsay bachelorette,1,sadness
chris soules alcohol system crash negative drug,0,sadness
guide increasingly intense brad pitt angelina jolie divorce drama,0,sadness
academy book reference,0,neutral
cindy real concern kaia,0,fear
real reason justin bieber selena gomez n't spend thanksgiving together,0,sadness
brad pitt 's genius new love neri oxman step black outfit,0,joy
kim kardashian pursuing music career,0,neutral
new law make illegal shower laundry day,0,disgust
transparent co star bradley whitford amy landecker engaged,1,sadness
prince harry engaged meghan markle despite report,0,sadness
blake shelton would love baby gwen stefani 's also perfectly happy stepdad,0,sadness
shock report claim brad pitt cheating co star marion cotillard behind ange 's back,0,surprise
jay reveals beyonc chose name rumi sir twin,0,neutral
coco model lingerie line simultaneously showing insane shoe closet,1,neutral
kim kardashian 's surrogate demanding star delivery room birth,0,neutral
james van der beek would diplo,1,neutral
prince philip attends last official public engagement,1,joy
beyonc heading billion divorce,0,sadness
posh beck could set split twitter rumour start surface,0,fear
shotgun wedding ben affleck lindsay elope hawaii amid pregnancy speculation,0,fear
celebs respond trumpcare bill fail,0,anger
gigi hadid know people think 's thin,1,neutral
trailer royal wedding prince harry meghan markle royal wedding watch,1,joy
story behind rihanna 's epic coachella wardrobe,0,neutral
ellen degeneres grill sandra bullock penis facial one time stomach pumped,1,neutral
beyonc heading billion divorce,0,sadness
lucy hale news gossip,1,neutral
renewing vow could kiss death marriage,1,fear
blake shelton make gwen stefani cry,0,sadness
breaking greitens accuser admits photo session may dream,0,sadness
national income product account table relation gross domestic product,1,neutral
audrina patridge 'reached ex justin bobby split husband corey bohan,1,sadness
meghan markle arrives fashionably late cardiff working another messy bun,1,sadness
john goodman back roseanne revival explained dan conner 's death premiere,1,surprise
southern charm savannah 's dinner party take threatening turn,1,fear
anna faris dad reveals truth behind shocking split chris pratt,0,sadness
george clooney 's friend want run president would amazing amal first lady,0,surprise
unicorn food soon disappear fad something,1,neutral
pregnant still thin,0,sadness
trump ban transgender people military celebrity reaction,0,disgust
priyanka chopra nick jonas living together,0,joy
giuliana rancic son duke 's red carpet reporter aspiration,1,neutral
ben affleck really throwing dinner party single lady find full story married biography,0,surprise
bargain beauty product celebs actually wore emmy,1,neutral
everything smith jada pinkett smith said marriage,0,neutral
brad pitt margot robbie new scandal,0,sadness
sarah silverman michael sheen headed split refusal get married,0,sadness
angelina jolie could lose custody kid brad pitt report,0,sadness
chris stapleton announces wife morgane pregnant couple 's fifth child,1,joy
katie holmes jamie foxx steal secret getaway mexico together,0,neutral
'wonder woman everything know far sequel delayed summer,1,neutral
channing tatum jenna dewan fighting nude photo claim,0,sadness
jennifer aniston 's divorce justin theroux turning dog fight,0,sadness
next netflix true crime obsession might actually satisfyin,1,neutral
peace strength american pride v enemy centric policy,1,neutral
colin farrell robin wright dating,0,fear
royal rule dress bouquet royal wedding tradition meghan markle follow,0,neutral
n't gwen stefani coaching 'the voice season could come back know,0,neutral
law affecting reproductive health right state policy review,1,neutral
contact support,1,neutral
story behind kate rebecca 's explosive fight 'this u season two episode two,1,neutral
kim kardashian snapchat take taylor swift feud new level,1,sadness
angelina jolie asks keep jewellery divorce brad pitt including engagement ring,0,sadness
fergie release new album profit josh duhamel split despite report,0,sadness
donald trump welcome harry potter cursed child say play 's hermione,0,sadness
everwood cast reunites moment made u cry,1,sadness
game throne season new trailer promise war front variety,1,neutral
waldo little rascal grown gorgeous,1,joy
meghan markle prince harry wedding drama faq gossip really want know,0,neutral
star war fan show 'solo red carpet hollywood,1,neutral
richest late night talk show host,1,neutral
jennifer lopez model chic sheer top date night alex rodriguez,1,neutral
fox tv head losing 'american idol abc 's obviously tough one,1,sadness
cynthia bailey really trying kind dater divorce,1,sadness
anna faris 's divorce chris pratt made question point marriage,0,sadness
david hasselhoff 's money situation bleak,0,sadness
thing caitlyn jenner say kris jenner book,0,neutral
sandra bullock reveals current view marriage adopting second child,0,neutral
leaving jennifer aniston angelina jolie one biggest mistake brad pitt,0,sadness
glenn close emotionally declares christopher reeve alive robin williams 'would,1,sadness
voice war inside blake shelton kelly clarkson 's explosive backstage feud,0,neutral
game throne season disheartened sansa stark get iron throne xsk,1,sadness
handmaid 's tale season brutal much else,1,anger
breaking muslim disturbing plan come grocery store go bare prepare irma,0,neutral
ticket taylor 's reputation tour selling swiftly,0,sadness
fall premiere date new returning series edition,1,neutral
kardashians ink mega renewal deal variety,0,neutral
's covfefe trump tweet unites bewildered nation,0,fear
eleanor confronts king robert jasper royal `` forbid jasper contact ``,1,anger
connecting people news,0,neutral
jessica biel shocked pressure lose weight giving birth,0,fear
drake jealous rihanna 's new beau hassan jameel,0,neutral
million spent renovating prince harry meghan 's rumoured future home,0,joy
terrifying way nick jonas found first golden globe nomination,1,joy
'the lion king cast record ca n't wait king watch,1,neutral
christina aguilera promise new album coming response fan 's clever message,1,neutral
ruby rose open health crisis may seeing wheelchair,0,neutral
noah cyrus austin mahone dating report,0,sadness
created character called katy perry n't want katheryn hudson scary,0,fear
confirmed justice ruth bader ginsburg resigning post associate justice supreme court,0,neutral
meet two men kaley cuoco 's life,0,neutral
jojo fletcher wore jean zara run n't walk,1,neutral
ryan seacrest open 's never engaged,0,sadness
report reese witherspoon meryl streep 'power struggle 'big little lie set,0,sadness
rise teenage mutant ninja turtle character photo suggest 's prequel,1,neutral
olympic ice dancer maia alex shibutani 's really truly like compete sibling,1,neutral
meghan markle prince harry cuddle bed first look lifetime tv movie,1,joy
secret eye,0,neutral
miranda lambert blake shelton affair ex claim,0,sadness
kylie jenner wear diamond encrusted ring wedding finger dinner travis scott,1,neutral
bachelorette premiere award good bad chicken,1,joy
connecting people news,0,neutral
miranda lambert sent blake shelton gwen stefani blessing cringeworthy run exclusive,0,neutral
surprise daniel tosh secretly married two year report,1,surprise
dwayne johnson 's adorable daughter jasmine steal show hollywood walk fame ceremony,1,joy
stranger thing season confirmed season likely,1,neutral
chip joanna gaines net worth,0,neutral
remark president campaign event colorado spring co,1,neutral
presidential election,1,neutral
party prison chris soules heading nyc fashion week trial,0,neutral
best back school movie 'll get excited school year,1,neutral
cheryl burke engaged matthew lawrence 'here come bride,1,joy
drake ca n't stop lusting rihanna 's happy new bf hassan jameel,0,joy
watch taylor swift transform zombie 'look made music video,1,fear
sia flash nipple candid boob baring photo,1,neutral
got paid 'american pie reunion,0,neutral
mike tyson offered serious ca fight russian dictator vladimir putin,0,neutral
meghan markle 's dad n't royal wedding 's got thought,1,sadness
corinne olympios return social medium concluding 'bachelor paradise investigation,1,sadness
celebrity hairstyle wear hot summer day,1,joy
new energy ad,1,neutral
grey 's anatomy put focus miranda bailey stunning emotional episode,1,sadness
leaving governor 's office mitt romney 's staff eliminated mail record,1,neutral
gigi hadid tommy hilfiger unveil new racing inspired collection,1,joy
roseanne barr begs jerry seinfeld career comeback help,0,neutral
taylor swift alleged stalker arrested knife rope outside singer 's home,0,fear
shia labeouf pleads guilty misdemeanor charge georgia,1,sadness
